Tipo Verifica,Categoria,Nome Elemento,ID Elemento,Livello Base,Livello Superiore,Offset Base,Offset Superiore,Verifica,Stato
Vincoli Livelli,Condotto,2482156,2482156,AR_LIV_PE_P01_+5.20m,-,1.0149999999999999,1.0149999999999999,Elemento MEP correttamente posizionato su livello AR.,1
Vincoli Livelli,Condotto,2482210,2482210,AR_LIV_PE_P01_+5.20m,-,1.0149999999999999,1.0149999999999999,Elemento MEP correttamente posizionato su livello AR.,1
Offset Elementi,Attrezzatura meccanica,IM_DIS_AME_SGS_Unità_IN,1446798,AR_LIV_PE_P00_+0.00m,-,-,0.0,Oggetto conforme.,1
Offset Elementi,Attrezzatura meccanica,IM_DIS_AME_SGS_Unità_IN,1446801,AR_LIV_PE_P00_+0.00m,-,-,0.0,Oggetto conforme.,1
Offset Elementi,Attrezzatura meccanica,IM_DIS_AME_SGS_Unità_IN,1446804,AR_LIV_PE_P00_+0.00m,-,-,0.0,Oggetto conforme.,1
Offset Elementi,Attrezzatura meccanica,IM_DIS_AME_SGS_Unità_IN,1446810,AR_LIV_PE_P00_+0.00m,-,-,0.0,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1486661,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1503321,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1506633,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1506669,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1506683,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508252,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_T,1508254,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1508263,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1508264,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508277,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508291,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508300,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508362,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_T,1508364,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1508373,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1508374,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508387,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508401,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508410,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508472,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_T,1508474,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1508483,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1508484,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508497,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508511,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1508520,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1509953,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1509962,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1513122,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1513243,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Connettore,1513576,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1513577,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Connettore,1513583,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1513584,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1515867,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1515874,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1515887,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1515896,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1515905,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1517869,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1518284,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1518334,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1518353,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1518543,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1522236,AR_LIV_PE_P02_+10.40m,-,-,-1.5,Offset Negativo conforme con la modellazione.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1522245,AR_LIV_PE_P02_+10.40m,-,-,-1.5,Offset Negativo conforme con la modellazione.,1
Offset Elementi,Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1523026,AR_LIV_PE_P01_+5.20m,-,-,5.29,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1523045,AR_LIV_PE_P01_+5.20m,-,-,5.29,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1523063,AR_LIV_PE_P01_+5.20m,-,-,5.29,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1523083,AR_LIV_PE_P01_+5.20m,-,-,5.29,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1523107,AR_LIV_PE_P01_+5.20m,-,-,5.29,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1523127,AR_LIV_PE_P01_+5.20m,-,-,5.29,Oggetto sopra l'interpiano.,0
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1530144,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1558727,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1558748,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1558767,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1573393,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1573399,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1573404,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574021,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574027,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574241,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574246,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574251,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574361,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1574362,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574364,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574365,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574366,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574373,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574377,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574381,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574385,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574389,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574397,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574401,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574405,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574426,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1574427,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574429,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574430,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574431,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574438,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574442,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574446,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574450,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574454,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574462,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574466,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574470,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574492,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1574493,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574495,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574496,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574497,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574504,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574508,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574512,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574516,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574520,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574528,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574532,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574536,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574558,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1574559,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574561,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574562,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574563,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574570,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574574,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574578,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574582,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574586,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574594,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574598,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574602,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574622,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1574623,AR_LIV_PE_P01_+5.20m,-,-,3.9399999999999999,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574646,AR_LIV_PE_P01_+5.20m,-,-,3.79,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574650,AR_LIV_PE_P01_+5.20m,-,-,3.79,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1574800,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_T,1574802,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574806,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574807,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1574814,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1574823,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1574832,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1574858,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1575063,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_T,1575065,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1575069,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1575077,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1575086,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1575095,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Accessori per condotti,IM_DIS_ACC_VAV Terminal Units Rettangolare,1575121,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
Offset Elementi,Bocchettoni,IM_DIS_BOC_Diffusore lineare,1575353,AR_LIV_PE_P02_+10.40m,-,-,1.1299999999999999,Oggetto conforme.,1
Offset Elementi,Raccordi condotto,IM_COL_RET_Lzi_T,1575355,AR_LIV_PE_P01_+5.20m,-,-,6.6900000000000004,Oggetto sopra l'interpiano.,0
